UNIPROT_ID,Protein_name,Gene,MUT_dTAG_1h,MUT_dTAG_1h-LogP,MUT_dTAG_6h,MUT_dTAG_6h-LogP,MUT_dTAG_24h,MUT_dTAG_24h-LogP,MUT_dTAG_48h,MUT_dTAG_48h-LogP,WT_DMSO_24h,WT_DMSO_24h-LogP,Fasta_headers
A6NDU8,RIMC1_HUMAN,RIMOC1,0.2970620791117351,1.4348149479875374,-0.01261568069458,0.0466932214399977,0.2574412027994792,0.7530540805119234,0.152363936106364,0.8004530611694981,0.0621452331542968,0.2368126511465368,sp|A6NDU8|RIMC1_HUMAN RAB7A-interacting MON1-CCZ1 complex subunit 1 OS=Homo sapiens OX=9606 GN=RIMOC1 PE=1 SV=1
P10809,CH60_HUMAN,HSPD1,0.0102334022521972,0.2259750163348377,-0.0028678576151524,0.0872477295096961,-0.0969540278116856,1.7539926193326514,-0.1871329943339024,4.084571550250422,-0.0097742080688476,0.3496910858437936,"sp|P10809|CH60_HUMAN 60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2"
P20290,BTF3_HUMAN,BTF3,-0.1536192893981933,2.074775478022946,0.0064094861348467,0.0724970574377472,-0.0408722559611005,0.5028210926411196,-0.183418114980062,2.341259208950241,0.0293277104695635,0.3547014308585086,sp|P20290|BTF3_HUMAN Transcription factor BTF3 OS=Homo sapiens OX=9606 GN=BTF3 PE=1 SV=1
Q5SY16,NOL9_HUMAN,NOL9,-0.0962726275126137,3.3199133069586404,-0.0114003817240395,0.1411410809499668,-0.0312468210856118,0.2871837782179641,-0.2016285260518391,3.192340637513237,-0.0643800099690754,1.4364310456075304,sp|Q5SY16|NOL9_HUMAN Polynucleotide 5'-hydroxyl-kinase NOL9 OS=Homo sapiens OX=9606 GN=NOL9 PE=1 SV=1
Q9H6S0,YTDC2_HUMAN,YTHDC2,0.0340100924173991,0.5478923710360211,-0.0765585899353027,1.790795326518809,-0.0621763865152995,1.2620923328823397,0.0547652244567871,1.279452969182778,0.0295159022013347,0.7440524264510554,sp|Q9H6S0|YTDC2_HUMAN 3'-5' RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=2
Q16891,MIC60_HUMAN,IMMT,0.127209186553955,1.624395084111816,0.0055931409200038,0.0506396897030134,0.0488456090291347,0.5144943714181864,0.0832616488138837,1.117039078816943,0.0451288223266601,0.4071863099863587,sp|Q16891|MIC60_HUMAN MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1
O00505,IMA4_HUMAN,KPNA3,0.0052618980407714,0.0458308045239355,0.0262881914774579,0.3889642830440583,-0.0318326950073242,0.4975469402027495,-0.0586603482564287,0.7713971817732316,0.0739911397298178,1.1661312242569,sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens OX=9606 GN=KPNA3 PE=1 SV=2
Q9Y5S9,RBM8A_HUMAN,RBM8A,-0.0739045143127441,1.053556108758538,-0.1072386105855305,1.8234939681371651,-0.0433343251546223,0.4450693516578443,-0.1346818606058756,1.4792780419242837,-0.0634733835856118,0.6123531512583854,sp|Q9Y5S9|RBM8A_HUMAN RNA-binding protein 8A OS=Homo sapiens OX=9606 GN=RBM8A PE=1 SV=1
P63261;P60709,ACTG_HUMAN;ACTB_HUMAN,ACTG1;ACTB,-0.1142458915710449,1.549812718711104,0.0528292655944824,0.4809350448160993,-0.0963195164998373,1.3438257714009914,-0.1673868497212729,1.991691936294625,0.0143791834513344,0.1611922492544975,"sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens OX=9606 GN=ACTG1 PE=1 SV=1;sp|P60709|ACTB_HUMAN Actin, cytoplasmic 1 OS=Homo sapiens OX=9606 GN=ACTB PE=1 SV=1"
Q8NE71,ABCF1_HUMAN,ABCF1,-0.044593334197998,0.9729624195485884,0.024873892466227,0.3547480055302923,-0.0207192103068036,0.4134220022858231,-0.0584963162740073,1.846749509464608,-0.016437848409017,0.2810620300749253,sp|Q8NE71|ABCF1_HUMAN ATP-binding cassette sub-family F member 1 OS=Homo sapiens OX=9606 GN=ABCF1 PE=1 SV=2
O43818,U3IP2_HUMAN,RRP9,0.0263708432515461,0.3516813756698266,-0.1104995409647624,1.0927997884795682,-0.0703938802083332,0.9767065851561312,-0.2463854153951008,2.6811142687864624,0.0719811121622719,0.8294684489293584,sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1
P13639,EF2_HUMAN,EEF2,-0.0943077405293779,1.4845045438679227,0.1174470583597822,1.6441754545379494,-0.0041990280151367,0.0533399926230106,-0.2570494016011553,3.169801338165536,0.0973316828409833,1.3129263463886187,sp|P13639|EF2_HUMAN Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4
P40763,STAT3_HUMAN,STAT3,0.1040962537129721,2.623959712185225,0.0378266970316572,1.4663607569086927,-0.0378084182739257,0.5738897254021076,0.0980146725972495,3.288365007969549,0.2561171849568686,4.100657049233236,sp|P40763|STAT3_HUMAN Signal transducer and activator of transcription 3 OS=Homo sapiens OX=9606 GN=STAT3 PE=1 SV=2
P48643,TCPE_HUMAN,CCT5,-0.0126770337422685,0.2300327578535305,0.0032197634379071,0.0645632356148415,0.0048551559448242,0.104982881030663,-0.0387635231018066,0.9422547728058924,-0.0336898167928056,0.669971912969644,sp|P48643|TCPE_HUMAN T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
Q06265,EXOS9_HUMAN,EXOSC9,-0.0496811866760253,0.7424435974965331,-0.1239253679911294,1.882277321719472,0.0069332122802734,0.0701469981851876,-0.1418464978535969,2.283297410258714,-0.0195452372233071,0.1612892988475894,sp|Q06265|EXOS9_HUMAN Exosome complex component RRP45 OS=Homo sapiens OX=9606 GN=EXOSC9 PE=1 SV=3
Q16718,NDUA5_HUMAN,NDUFA5,0.1104718844095866,0.5803647181706243,0.2509687741597493,1.4483211796907989,0.2030131022135417,1.0440124044164316,0.1232123374938964,0.5960554562055655,0.1169179280598957,0.2561315815181303,sp|Q16718|NDUA5_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3
Q9P000,COMD9_HUMAN,COMMD9,-0.385010560353597,4.987732404119289,-0.3218439420064291,5.036702946149713,0.0018027623494465,0.0130589305387715,-0.4931120872497559,3.8740244071207495,0.1027380625406899,1.9940229244278829,sp|Q9P000|COMD9_HUMAN COMM domain-containing protein 9 OS=Homo sapiens OX=9606 GN=COMMD9 PE=1 SV=2
P04406;O14556,G3P_HUMAN;G3PT_HUMAN,GAPDH;GAPDHS,-0.0873757998148594,2.8872009990716108,-0.0687190691630039,2.2137828203709424,-0.0357681910196934,0.4776842113047204,-0.1307784716288242,2.6553506452950058,0.0255231857299804,1.1857631527967818,"sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3;sp|O14556|G3PT_HUMAN Glyceraldehyde-3-phosphate dehydrogenase, testis-specific OS=Homo sapiens OX=9606 GN=GAPDHS PE=1 SV=2"
P29401,TKT_HUMAN,TKT,0.0747691790262861,1.506746758981775,0.0843431154886884,1.3712650095026515,-0.0468746821085614,0.4971137967366865,0.0212645530700683,0.3804848143131309,0.1339826583862304,2.0442284447320755,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3
P43490,NAMPT_HUMAN,NAMPT,0.0939246813456216,3.32387576987687,0.0339719454447426,3.0171757384523383,-0.0187705357869467,0.5005922290642104,0.0894325574239096,2.600752222590934,-0.0581413904825844,1.919651595255044,sp|P43490|NAMPT_HUMAN Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1
Q8TEM1,PO210_HUMAN,NUP210,0.188163598378499,3.3549679955982743,0.0884610811869301,1.5852070293761316,0.0370594660441079,1.0293057466356768,0.2646352450052895,3.8815315266703054,-0.0471824010213217,0.6352025500551655,sp|Q8TEM1|PO210_HUMAN Nuclear pore membrane glycoprotein 210 OS=Homo sapiens OX=9606 GN=NUP210 PE=1 SV=3
O43399,TPD54_HUMAN,TPD52L2,-0.0064187049865722,0.0406846847490357,0.0191000302632651,0.1456136895095472,-0.0070066452026367,0.0421205206266157,-0.1294309298197427,1.192717366558206,-0.081766128540039,0.8123999566214414,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2
Q02952,AKA12_HUMAN,AKAP12,0.1246291796366376,1.887518555524,-0.0161957740783691,0.321349914106687,-0.0316953659057617,0.6624502849279613,-0.0087501207987461,0.1311461069003609,0.4279057184855146,3.5271754032357183,sp|Q02952|AKA12_HUMAN A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4
P0DMV9;P0DMV8,HS71B_HUMAN;HS71A_HUMAN,HSPA1B;HSPA1A,0.008079369862874,0.1496824839549154,-0.0391036669413251,0.3594404006675794,-0.1435378392537436,1.4405413756277747,-0.2615666389465332,3.5100412874379563,-0.2911405563354492,3.111425620326297,sp|P0DMV9|HS71B_HUMAN Heat shock 70 kDa protein 1B OS=Homo sapiens OX=9606 GN=HSPA1B PE=1 SV=1;sp|P0DMV8|HS71A_HUMAN Heat shock 70 kDa protein 1A OS=Homo sapiens OX=9606 GN=HSPA1A PE=1 SV=1
Q7L1Q6,5MP2_HUMAN,BZW1,-0.1174470583597817,2.148277551162848,-0.1217045783996582,1.8458392917977315,-0.0314817428588867,0.4544216969825737,-0.2091819445292153,3.0395152572389748,0.091318448384603,1.6377976450792506,sp|Q7L1Q6|5MP2_HUMAN eIF5-mimic protein 2 OS=Homo sapiens OX=9606 GN=BZW1 PE=1 SV=1
Q05639,EF1A2_HUMAN,EEF1A2,-0.0295920372009277,0.2445872842894824,0.058931509653727,0.4766014820865811,-0.0675611495971679,0.6265863711182778,-0.1439887682596845,1.374375243047247,-0.1772514979044599,1.6416579710945924,sp|Q05639|EF1A2_HUMAN Elongation factor 1-alpha 2 OS=Homo sapiens OX=9606 GN=EEF1A2 PE=1 SV=1
Q9UFC0,LRWD1_HUMAN,LRWD1,0.0989963213602701,1.5677448243982752,-0.0970107714335123,1.0668268530330751,0.0215183893839518,0.2521213427916469,0.0212403933207194,0.2210976969508682,-0.0287787119547525,0.3155685382218602,sp|Q9UFC0|LRWD1_HUMAN Leucine-rich repeat and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=LRWD1 PE=1 SV=2
P78371,TCPB_HUMAN,CCT2,-0.0282626152038574,1.157712543632503,-0.0024387041727704,0.0456584964422968,-0.0495723088582353,0.7496573633353452,-0.0836002031962079,2.5761284442225825,-0.0318002700805664,0.6935318442037753,sp|P78371|TCPB_HUMAN T-complex protein 1 subunit beta OS=Homo sapiens OX=9606 GN=CCT2 PE=1 SV=4
P61106,RAB14_HUMAN,RAB14,0.0495642026265461,0.5549897889210359,0.0135019620259602,0.1221494495520654,-0.0020729700724284,0.0135412319908339,0.0426306724548339,0.4790646060058438,-0.0005903244018554,0.0038180433599837,sp|P61106|RAB14_HUMAN Ras-related protein Rab-14 OS=Homo sapiens OX=9606 GN=RAB14 PE=1 SV=4
Q96CN7,ISOC1_HUMAN,ISOC1,0.0691138903299968,1.6085536615954283,0.0125374794006347,0.2402062322213345,-0.0763270060221354,1.8819952059582483,0.1619966824849446,2.640150045332755,-0.078553835550944,1.8044034218320493,sp|Q96CN7|ISOC1_HUMAN Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3
O43707,ACTN4_HUMAN,ACTN4,0.042014916737874,1.7859892181876404,-0.0151492754618329,0.7665019032832766,0.0194381078084306,1.016485038740345,0.0383810997009277,1.8066242817282248,-0.0440365473429364,0.6915292960001824,sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2
Q9Y490,TLN1_HUMAN,TLN1,0.0736273129781093,2.188350298270232,-0.0143666267395019,0.2655241540905039,0.0468816757202148,1.7070555579889262,0.1236898104349775,2.414370145566246,0.1059331893920898,1.6477546382153945,sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3
P67809,YBOX1_HUMAN,YBX1,-0.2894943555196123,2.3799884712982284,-0.1110634803771972,0.9702362431761162,-0.1065301895141601,1.1213593041391023,-0.423749764760335,3.056908452944852,-0.0395008722941079,0.2401053246548536,sp|P67809|YBOX1_HUMAN Y-box-binding protein 1 OS=Homo sapiens OX=9606 GN=YBX1 PE=1 SV=3
P20700,LMNB1_HUMAN,LMNB1,0.0344694455464678,0.4563317977686962,-0.0753642717997236,1.064931728896865,0.0094029108683262,0.1049480080404779,-0.0222554206848144,0.2648987053729872,0.0223258336385088,0.2152958360615379,sp|P20700|LMNB1_HUMAN Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2
Q14166,TTL12_HUMAN,TTLL12,0.1289938290913901,1.460980802841127,-0.0172149340311684,0.1588911218308315,-0.1230993270874023,1.1886678465189704,-0.1412549018859863,1.4790086888761318,0.0523176193237304,0.4984471825962316,sp|Q14166|TTL12_HUMAN Tubulin--tyrosine ligase-like protein 12 OS=Homo sapiens OX=9606 GN=TTLL12 PE=1 SV=2
P20810,ICAL_HUMAN,CAST,0.0875236193339028,0.8361661181241221,0.0479833285013833,0.5587161892618306,0.0891071955362954,1.1228550229015282,0.1871441205342607,2.2294940200916997,-0.0363938013712568,0.3055684827614043,sp|P20810|ICAL_HUMAN Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4
Q9HC35,EMAL4_HUMAN,EML4,0.0822822252909341,3.6720866411468487,0.0360503196716308,1.6605359452638966,0.0235589345296221,1.0699895328092168,0.1964068412780761,3.321533807082396,-0.0040375391642255,0.0432511339500864,sp|Q9HC35|EMAL4_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3
Q8WUM4,PDC6I_HUMAN,PDCD6IP,0.057650089263916,1.198862944252592,0.0216460227966308,0.2766652072333292,0.043705940246582,0.85372356054232,0.0402757326761884,0.7600956917492061,-0.0006723403930664,0.0092009246972356,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1
Q9GZR7,DDX24_HUMAN,DDX24,-0.2492022514343261,3.3095575810157927,-0.0496735572814941,0.9387640147394388,-0.0862302780151367,1.5731074575109816,-0.4798398017883301,4.356760728417694,0.028442064921061,0.4290478305090896,sp|Q9GZR7|DDX24_HUMAN ATP-dependent RNA helicase DDX24 OS=Homo sapiens OX=9606 GN=DDX24 PE=1 SV=1
P33991,MCM4_HUMAN,MCM4,-0.1890412966410322,3.759806908447312,-0.0812280972798671,3.4793811120441784,-0.0537894566853847,3.751872828274279,-0.4444858233133955,6.453257726385066,0.117334683736165,2.7172904892480463,sp|P33991|MCM4_HUMAN DNA replication licensing factor MCM4 OS=Homo sapiens OX=9606 GN=MCM4 PE=1 SV=5
P27708;P31327,PYR1_HUMAN;CPSM_HUMAN,CAD;CPS1,0.0150723457336425,0.6181462979415846,-0.0878993670145673,2.5590756556307777,-0.0182364781697597,0.9773211860203496,-0.0317654609680175,1.1543650887666508,0.0583003362019853,1.3931536175182293,"sp|P27708|PYR1_HUMAN Multifunctional protein CAD OS=Homo sapiens OX=9606 GN=CAD PE=1 SV=3;sp|P31327|CPSM_HUMAN Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens OX=9606 GN=CPS1 PE=1 SV=2"
P27797,CALR_HUMAN,CALR,0.0998501777648925,1.640718852397286,-0.0226031939188633,0.2990950171069125,0.0011180241902675,0.0140478421405338,-0.0239777565002441,0.4386224029398372,0.1024707158406581,1.4779371920446074,sp|P27797|CALR_HUMAN Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1
P50991,TCPD_HUMAN,CCT4,0.0515020688374843,1.029209525292497,0.0224235852559413,0.2692093740392033,-0.0108429590860996,0.185688135423045,-0.0723360379536943,1.5405628399336615,-0.0010964075724277,0.0083737998744982,sp|P50991|TCPD_HUMAN T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4
P51178,PLCD1_HUMAN,PLCD1,0.3885655403137207,4.119154168737496,0.3119956652323403,3.767509651406983,-0.1922651926676433,2.6905813875657403,0.2251439094543457,3.194339148639913,0.57427978515625,4.197810425055693,"sp|P51178|PLCD1_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens OX=9606 GN=PLCD1 PE=1 SV=2"
O95232,LC7L3_HUMAN,LUC7L3,-0.1027585665384926,2.249444713763013,0.0999000867207846,1.6296384643851525,-0.059727668762207,0.809366404926599,-0.2046246528625488,4.452044158504559,-0.0050325393676757,0.0809844691809632,sp|O95232|LC7L3_HUMAN Luc7-like protein 3 OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=2
P06576,ATPB_HUMAN,ATP5F1B,-0.0099959373474121,0.3869198452770154,-0.0255983670552577,0.6801090714712339,-0.0490427017211914,0.991303793891661,-0.0254979133605957,0.5432013721465001,-0.0054330825805664,0.1627340314942767,"sp|P06576|ATPB_HUMAN ATP synthase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1B PE=1 SV=3"
P26641,EF1G_HUMAN,EEF1G,-0.0848797162373857,2.624514762694035,0.1103631655375165,2.270041484763376,-0.030114809672038,0.2745053038673117,-0.1570038795471191,2.972136985001903,0.0214942296346025,0.3517396510307916,sp|P26641|EF1G_HUMAN Elongation factor 1-gamma OS=Homo sapiens OX=9606 GN=EEF1G PE=1 SV=3
P68104;Q5VTE0,EF1A1_HUMAN;EF1A3_HUMAN,EEF1A1;EEF1A1P5,-0.0637933413187665,1.1402268356030538,0.2012057304382324,2.9263304994666925,-0.0072043736775722,0.105370577455349,-0.1895324389139814,2.759782622787444,0.0472504297892246,0.7208606278259422,sp|P68104|EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1;sp|Q5VTE0|EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1
Q6PL18,ATAD2_HUMAN,ATAD2,0.3694583574930825,3.892161961351144,-0.0136688550313315,0.2082974319904292,-0.0411949157714843,0.4152527887034062,0.1814017295837402,2.4118074369505607,0.0993293126424155,1.3772890003104017,sp|Q6PL18|ATAD2_HUMAN ATPase family AAA domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ATAD2 PE=1 SV=1
Q9BTZ2;Q6PKH6;P0CG22,DHRS4_HUMAN;DR4L2_HUMAN;DR4L1_HUMAN,DHRS4;DHRS4L2;DHRS4L1,0.0146349271138509,0.0786910083121946,0.0048435529073079,0.0216163636290516,0.1310621897379557,0.675211418740966,0.2644921938578288,1.9502572020167737,-0.022708257039388,0.1478954646032933,sp|Q9BTZ2|DHRS4_HUMAN Dehydrogenase/reductase SDR family member 4 OS=Homo sapiens OX=9606 GN=DHRS4 PE=1 SV=3;sp|Q6PKH6|DR4L2_HUMAN Dehydrogenase/reductase SDR family member 4-like 2 OS=Homo sapiens OX=9606 GN=DHRS4L2 PE=1 SV=2;sp|P0CG22|DR4L1_HUMAN Putative dehydrogenase/reductase SDR family member 4-like 1 OS=Homo sapiens OX=9606 GN=DHRS4L1 PE=5 SV=1
Q86WA8,LONP2_HUMAN,LONP2,0.1155101458231608,1.062909091134422,-0.2539067268371582,1.8843081760261524,-0.1129897435506184,1.0270721271548515,0.1209464073181152,0.9635623495790798,0.1599582036336263,1.3927568090835978,"sp|Q86WA8|LONP2_HUMAN Lon protease homolog 2, peroxisomal OS=Homo sapiens OX=9606 GN=LONP2 PE=1 SV=1"
P30101,PDIA3_HUMAN,PDIA3,0.1334780057271327,2.8558650395205225,0.0342974662780761,0.5052841869159806,-0.0245548884073887,0.2796522602760481,0.0612317721048993,1.6979016207295703,0.1069828669230146,1.8678880716547548,sp|P30101|PDIA3_HUMAN Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4
Q86XP3,DDX42_HUMAN,DDX42,-0.005805492401123,0.0751319639723871,0.0106774965922036,0.0877714929419279,-0.0506054560343423,0.7163050816240429,-0.1103240648905434,1.7733907474227515,0.0224790573120117,0.3014261310571281,sp|Q86XP3|DDX42_HUMAN ATP-dependent RNA helicase DDX42 OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1
Q9NX62,IMPA3_HUMAN,BPNT2,0.0045180320739746,0.0644026744941204,-0.1275086402893067,1.8222512669630209,0.0593109130859375,1.6402166497668718,0.0696136156717934,1.2503539334583695,-0.0256249109903972,0.2278685504652481,"sp|Q9NX62|IMPA3_HUMAN Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase OS=Homo sapiens OX=9606 GN=BPNT2 PE=1 SV=1"
Q9BZZ5,API5_HUMAN,API5,0.1491411526997885,2.270762345514421,-0.0238798459370932,0.293631061508024,0.0054636001586914,0.0719641675365428,0.0866751670837402,1.3484620961284628,0.0711876551310219,0.7381139232672688,sp|Q9BZZ5|API5_HUMAN Apoptosis inhibitor 5 OS=Homo sapiens OX=9606 GN=API5 PE=1 SV=3
O75608,LYPA1_HUMAN,LYPLA1,0.1196703910827636,1.7816925737236122,0.0054322878519694,0.0375949535674143,-0.0541925430297851,1.2325273732288475,0.1326950391133627,1.8840702264072775,0.0676806767781577,0.7844588278973557,sp|O75608|LYPA1_HUMAN Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1
Q92621,NU205_HUMAN,NUP205,0.0392594337463378,0.7135248245730047,-0.0155282020568847,0.2605582294574571,-0.0114208857218423,0.1765499290806979,-0.0389186541239419,0.6736779026966977,0.0246814092000327,0.3978275771554908,sp|Q92621|NU205_HUMAN Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3
P13807;P54840,GYS1_HUMAN;GYS2_HUMAN,GYS1;GYS2,0.1393440564473469,1.14720532432704,-0.2027780214945476,1.0573122045055925,0.0651295979817707,0.1911584456142778,-0.0715378125508625,0.4037107029466983,0.0039857228597004,0.0166655844867611,"sp|P13807|GYS1_HUMAN Glycogen [starch] synthase, muscle OS=Homo sapiens OX=9606 GN=GYS1 PE=1 SV=2;sp|P54840|GYS2_HUMAN Glycogen [starch] synthase, liver OS=Homo sapiens OX=9606 GN=GYS2 PE=1 SV=2"
P40692,MLH1_HUMAN,MLH1,0.0343174934387207,0.9657646461800716,-0.1248939832051592,1.715195297974532,0.0278654098510742,0.6602975426226783,-0.0929754575093584,2.1573576764201947,0.0891510645548505,1.8372032080109173,sp|P40692|MLH1_HUMAN DNA mismatch repair protein Mlh1 OS=Homo sapiens OX=9606 GN=MLH1 PE=1 SV=1
Q01105;P0DME0,SET_HUMAN;SETLP_HUMAN,SET;SETSIP,0.0524309476216635,0.6619228043089807,-0.0889058113098144,0.9439089563383112,-0.1144704818725586,1.6050814534921698,-0.1638538042704262,2.1989607467890298,0.0307626724243164,0.3196387245699345,sp|Q01105|SET_HUMAN Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=3;sp|P0DME0|SETLP_HUMAN Protein SETSIP OS=Homo sapiens OX=9606 GN=SETSIP PE=1 SV=2
P54725,RD23A_HUMAN,RAD23A,0.1298921902974448,2.5129073697244944,0.1224837303161621,2.2783604257784704,-0.0163421630859375,0.164268521623449,0.2913133303324382,3.1684897852169023,-0.0636962254842121,0.92484714753597,sp|P54725|RD23A_HUMAN UV excision repair protein RAD23 homolog A OS=Homo sapiens OX=9606 GN=RAD23A PE=1 SV=1
P30405,PPIF_HUMAN,PPIF,-0.0475443204243979,0.5669351219160247,-0.0308365821838378,0.611153192922794,0.0964072545369467,2.2992582790038867,-0.030473550160726,0.8307655259761051,-0.1350113550821938,0.6723111260255026,"sp|P30405|PPIF_HUMAN Peptidyl-prolyl cis-trans isomerase F, mitochondrial OS=Homo sapiens OX=9606 GN=PPIF PE=1 SV=1"
Q9UHD1,CHRD1_HUMAN,CHORDC1,-0.0683856010437011,1.498379201641781,-0.1301229794820146,2.8387847362517067,-0.1108795801798501,2.7981982658452744,-0.2717550595601397,4.668466966734478,-0.1461979548136391,3.360090036521991,sp|Q9UHD1|CHRD1_HUMAN Cysteine and histidine-rich domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CHORDC1 PE=1 SV=2
O15067,PUR4_HUMAN,PFAS,-0.0195180575052895,0.2712081708450522,-0.1008674303690591,1.5790950060047095,-0.0089038213094077,0.0804599424160937,-0.189342975616455,2.294546720349969,0.1574290593465166,2.0116894200135564,sp|O15067|PUR4_HUMAN Phosphoribosylformylglycinamidine synthase OS=Homo sapiens OX=9606 GN=PFAS PE=1 SV=4
P52907,CAZA1_HUMAN,CAPZA1,0.0570794741312661,0.9982080593184108,0.0313067436218261,0.3117772094866618,-0.0297260284423828,0.2428501351819093,0.0334916114807128,0.701569400246486,0.0041249593098957,0.0663351464599944,sp|P52907|CAZA1_HUMAN F-actin-capping protein subunit alpha-1 OS=Homo sapiens OX=9606 GN=CAPZA1 PE=1 SV=3
P04075,ALDOA_HUMAN,ALDOA,-0.0970625877380371,2.0599362226649323,-0.1289022763570155,2.3937276935681964,-0.076521237691244,1.2148420956032016,-0.1361743609110517,3.0836026568547314,0.0333782831827793,0.5811376510495763,sp|P04075|ALDOA_HUMAN Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2
Q9BSH4,TACO1_HUMAN,TACO1,0.1811401049296062,1.6623434179228291,-0.0055238405863444,0.0292575578804984,0.0434268315633137,0.2719342850953384,0.0291924476623535,0.2170885274742822,0.0066830317179362,0.0426262670603912,sp|Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1
Q07021,C1QBP_HUMAN,C1QBP,0.1171479225158691,0.8351158850834429,0.0079347292582192,0.0440040534008963,0.0206740697224936,0.0985235261994032,-0.047146956125895,0.2773190371545212,0.0017773310343422,0.008884791261816,"sp|Q07021|C1QBP_HUMAN Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1"
Q9UBE0,SAE1_HUMAN,SAE1,0.0683039029439291,1.392624716812999,-0.07293430964152,1.255421566009742,0.0008401870727539,0.0096160633605442,0.0589130719502768,1.3536044906359597,-0.0082324345906572,0.1056275772830466,sp|Q9UBE0|SAE1_HUMAN SUMO-activating enzyme subunit 1 OS=Homo sapiens OX=9606 GN=SAE1 PE=1 SV=1
Q96DT7,ZBT10_HUMAN,ZBTB10,0.0372621218363443,0.3992431146870928,-0.0352698961893718,0.3300462717165606,-0.2498858769734701,1.971127837910733,-0.2107284863789876,2.31453146441223,0.1271651585896809,1.2416766817745024,sp|Q96DT7|ZBT10_HUMAN Zinc finger and BTB domain-containing protein 10 OS=Homo sapiens OX=9606 GN=ZBTB10 PE=1 SV=2
